DienTich,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,DacDiem
53.0,1.0,10.0,1.0,2,2,1,2,2,1
60.0,1.0,35.0,1.0,2,1,2,3,7,1
52.0,1.0,15.0,1.0,2,1,1,5,5,1
83.0,2.0,5.0,2.0,2,2,3,4,6,1
56.0,2.0,8.0,2.0,2,2,2,5,5,1
52.0,2.0,15.0,2.0,2,2,1,0,1,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
73.6,2.0,20.0,2.0,2,1,2,6,4,1
194.0,3.0,45.0,3.0,5,2,2,1,3,1
48.0,1.0,25.0,1.0,2,1,2,1,3,1
187.0,10.0,45.0,7.0,0,2,3,1,3,1
62.0,2.0,15.0,2.0,2,0,1,5,5,1
85.58,2.0,35.0,2.0,2,2,0,1,3,1
65.0,2.0,15.0,1.0,2,2,1,5,5,1
69.0,2.0,11.0,2.0,2,1,1,7,7,1
87.0,2.0,25.0,2.0,2,0,2,3,3,1
73.0,2.0,25.0,2.0,2,2,2,0,1,1
45.0,1.0,15.0,1.0,2,0,1,0,1,1
70.0,2.0,11.0,2.0,2,1,1,6,6,1
80.0,2.0,25.0,2.0,2,0,1,1,3,1
66.0,2.0,15.0,2.0,2,0,1,5,5,1
103.0,3.0,45.0,2.0,2,2,2,1,7,1
60.0,2.0,15.0,2.0,2,0,1,5,5,1
50.0,1.0,25.0,1.0,2,1,3,7,6,1
90.0,3.0,15.0,3.0,2,0,1,5,5,1
57.0,1.0,25.0,1.0,2,2,2,6,4,1
86.0,3.0,35.0,2.0,2,2,0,1,3,1
103.0,3.0,35.0,2.0,2,2,0,1,3,1
75.0,2.0,35.0,2.0,2,2,0,1,3,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
55.0,2.0,15.0,2.0,2,0,1,5,5,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
194.0,3.0,45.0,3.0,5,2,2,1,3,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
71.0,2.0,35.0,2.0,2,2,0,1,3,1
101.0,3.0,35.0,2.0,2,2,0,1,3,1
60.0,2.0,20.0,2.0,2,0,1,5,5,1
120.0,3.0,15.0,2.0,2,0,1,5,2,1
62.0,2.0,15.0,2.0,2,0,1,5,5,1
67.0,2.0,15.0,2.0,2,0,1,5,2,1
84.0,2.0,15.0,2.0,2,2,1,5,5,1
52.0,1.0,15.0,1.0,3,0,1,5,5,1
60.0,2.0,15.0,2.0,2,0,1,5,5,1
74.0,2.0,15.0,2.0,2,1,0,6,4,1
47.0,1.0,15.0,1.0,2,0,1,3,7,1
69.0,2.0,15.0,2.0,2,1,2,2,1,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
52.0,2.0,15.0,1.0,2,2,1,5,5,1
46.5,1.0,15.0,1.0,2,0,1,7,3,1
64.0,2.0,15.0,2.0,2,0,1,5,5,1
75.0,3.0,7.0,2.0,2,1,2,3,7,1
100.0,3.0,15.0,2.0,2,1,3,5,5,1
53.0,2.0,15.0,1.0,2,0,1,5,5,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
60.45,2.0,18.0,2.0,2,1,1,6,4,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
25.0,1.0,15.0,1.0,2,0,1,5,5,1
69.0,2.0,15.0,2.0,2,0,1,5,5,1
65.0,2.0,15.0,2.0,2,1,1,5,5,1
40.0,1.0,15.0,1.0,2,2,2,5,5,1
70.0,2.0,25.0,2.0,2,2,2,1,3,1
50.0,1.0,15.0,1.0,2,1,1,5,5,1
52.0,1.0,15.0,1.0,2,1,1,5,5,1
87.0,3.0,25.0,2.0,2,1,2,1,3,1
73.0,2.0,23.0,2.0,2,0,2,1,3,1
80.0,3.0,11.0,2.0,2,1,3,5,2,1
60.0,2.0,9.0,2.0,2,1,2,5,5,1
72.4,2.0,2.0,1.0,2,1,1,5,0,1
76.0,2.0,25.0,2.0,2,2,2,3,3,1
83.0,3.0,25.0,2.0,2,1,2,3,3,1
72.0,10.0,45.0,4.0,2,2,0,1,3,1
65.0,2.0,6.0,2.0,2,1,1,5,7,1
68.0,2.0,15.0,2.0,2,0,1,5,5,1
81.0,2.0,15.0,2.0,2,0,3,6,1,1
93.0,3.0,25.0,2.0,2,1,2,3,4,1
67.0,2.0,15.0,2.0,2,1,3,2,2,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
55.0,2.0,15.0,2.0,2,0,1,5,5,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
64.0,2.0,15.0,2.0,2,2,1,1,0,1
89.0,3.0,25.0,2.0,2,2,3,7,0,1
100.0,3.0,45.0,2.0,2,2,0,1,3,1
75.0,2.0,20.0,2.0,2,1,2,4,6,1
57.0,2.0,18.0,2.0,2,2,2,5,5,1
65.55,2.0,16.0,2.0,2,0,2,1,0,1
56.0,2.0,12.0,2.0,2,1,1,5,5,1
60.0,2.0,15.0,1.0,2,0,1,5,5,1
52.0,2.0,15.0,1.0,2,1,1,5,5,1
52.0,1.0,15.0,1.0,2,0,3,7,5,1
56.0,2.0,16.0,1.0,2,1,1,2,7,1
73.0,2.0,15.0,2.0,2,0,3,2,1,1
70.0,2.0,8.0,2.0,2,2,2,5,5,1
48.0,2.0,15.0,1.0,2,1,1,1,0,1
135.0,3.0,45.0,2.0,2,2,0,1,3,1
60.0,2.0,25.0,1.0,2,1,3,7,6,1
121.0,3.0,45.0,2.0,2,1,0,1,3,1
76.0,2.0,25.0,2.0,2,2,1,1,3,1
35.0,1.0,15.0,1.0,4,0,1,5,5,1
83.0,2.0,1.0,2.0,2,2,1,7,3,1
96.0,2.0,15.0,2.0,2,2,3,1,0,1
194.0,3.0,45.0,3.0,5,2,2,1,3,1
160.0,2.0,45.0,2.0,2,2,3,3,3,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
79.0,2.0,12.0,2.0,2,2,3,7,7,1
84.0,2.0,4.0,2.0,2,2,1,5,5,1
73.77,2.0,15.0,2.0,2,0,1,5,6,1
48.0,1.0,15.0,1.0,2,0,1,5,5,1
65.0,2.0,15.0,2.0,2,0,1,5,5,1
64.05,2.0,20.0,2.0,2,2,1,3,7,1
73.0,2.0,15.0,2.0,2,2,3,1,2,1
69.0,2.0,10.0,2.0,2,0,1,5,5,1
56.0,2.0,15.0,1.0,2,1,1,5,5,1
85.0,3.0,25.0,2.0,2,2,3,6,4,1
35.0,1.0,5.0,1.0,2,2,2,5,5,1
58.0,2.0,15.0,1.0,2,1,1,5,5,1
74.0,2.0,35.0,2.0,2,1,3,6,4,1
60.0,2.0,15.0,2.0,2,2,1,5,5,1
73.0,2.0,15.0,2.0,2,0,1,5,5,1
48.0,1.0,15.0,1.0,2,1,1,5,2,1
81.0,2.0,4.0,2.0,2,1,2,5,2,1
72.25,2.0,15.0,2.0,2,1,1,5,5,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
62.0,2.0,7.0,2.0,2,2,2,3,7,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
194.0,3.0,45.0,3.0,5,2,2,1,3,1
98.0,3.0,25.0,2.0,2,2,1,1,3,1
61.0,2.0,15.0,1.0,2,0,1,5,2,1
70.0,2.0,25.0,2.0,2,2,3,7,0,1
82.0,3.0,25.0,2.0,2,2,3,7,6,1
110.0,3.0,5.0,2.0,2,2,2,1,3,1
50.0,2.0,15.0,2.0,2,0,2,5,5,1
76.0,2.0,20.0,2.0,2,1,3,7,3,1
151.0,2.0,45.0,3.0,2,2,0,1,3,1
87.0,2.0,8.0,2.0,2,2,1,6,4,1
150.0,3.0,45.0,3.0,2,2,0,6,4,1
38.0,1.0,15.0,1.0,2,0,1,5,5,1
75.0,2.0,35.0,2.0,2,1,0,1,3,1
45.0,1.0,15.0,1.0,4,0,3,5,1,1
50.0,2.0,15.0,1.0,2,2,1,5,5,1
70.0,3.0,15.0,2.0,2,1,3,5,5,1
106.0,3.0,25.0,3.0,2,2,2,3,3,1
53.0,2.0,15.0,1.0,2,1,1,5,5,1
71.0,2.0,10.0,2.0,2,2,2,6,3,1
50.0,1.0,15.0,1.0,2,2,1,5,5,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
79.0,3.0,15.0,2.0,2,1,1,5,2,1
68.0,2.0,11.0,2.0,2,2,3,5,1,1
52.0,1.0,15.0,1.0,2,0,1,5,5,1
40.0,2.0,15.0,1.0,2,0,1,5,5,1
120.0,3.0,25.0,3.0,2,2,2,6,4,1
54.0,2.0,15.0,1.0,2,0,2,5,2,1
34.0,1.0,7.0,1.0,2,0,1,5,3,1
73.0,2.0,35.0,2.0,2,1,0,1,3,1
70.0,2.0,15.0,2.0,2,2,3,5,5,1
81.0,2.0,25.0,2.0,2,1,2,4,6,1
85.0,3.0,15.0,2.0,2,2,3,0,1,1
58.0,2.0,15.0,1.0,2,1,1,5,5,1
181.0,4.0,45.0,4.0,3,0,0,1,3,1
49.0,1.0,15.0,1.0,2,1,1,5,2,1
35.0,1.0,2.0,1.0,0,2,2,5,5,1
69.1,2.0,12.0,2.0,2,1,3,5,5,1
87.0,2.0,35.0,2.0,2,0,1,1,3,1
55.0,2.0,15.0,2.0,2,0,1,5,5,1
62.0,2.0,7.0,2.0,2,2,2,3,7,1
75.0,2.0,15.0,2.0,2,2,1,5,2,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
83.6,3.0,3.0,2.0,2,1,2,1,6,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
75.5,2.0,5.0,1.0,2,2,3,7,3,1
72.0,2.0,35.0,2.0,2,1,3,5,7,1
90.0,2.0,15.0,2.0,2,1,3,2,1,1
52.0,1.0,15.0,1.0,2,1,1,5,5,1
49.0,2.0,15.0,1.0,2,0,1,5,5,1
73.0,2.0,25.0,2.0,2,1,1,7,3,1
70.0,2.0,35.0,2.0,2,0,1,0,1,1
75.0,2.0,15.0,2.0,2,2,3,0,1,1
80.0,2.0,25.0,2.0,2,1,1,1,3,1
95.0,2.0,5.0,2.0,2,2,1,3,7,1
95.0,2.0,15.0,2.0,2,2,3,5,2,1
90.61,3.0,25.0,2.0,2,1,3,0,6,1
97.0,3.0,25.0,2.0,2,1,3,1,3,1
49.0,1.0,15.0,1.0,2,0,1,5,5,1
84.0,3.0,25.0,2.0,2,1,2,3,3,1
67.0,2.0,15.0,2.0,2,0,1,2,2,1
73.0,2.0,25.0,2.0,4,2,2,4,6,1
51.0,2.0,15.0,2.0,2,0,1,5,5,1
100.0,3.0,15.0,2.0,2,0,1,5,5,1
37.0,1.0,15.0,1.0,4,0,1,5,5,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
68.0,2.0,15.0,2.0,2,1,1,5,2,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
67.0,2.0,15.0,1.0,2,2,3,5,5,1
167.0,3.0,45.0,3.0,2,2,0,1,3,1
120.0,3.0,15.0,2.0,2,0,1,5,5,1
70.0,2.0,25.0,2.0,2,2,3,3,7,1
35.0,1.0,15.0,1.0,4,1,2,5,5,1
82.0,2.0,25.0,2.0,2,2,3,7,5,1
85.3,2.0,10.0,2.0,2,0,1,3,4,1
56.0,2.0,16.0,2.0,2,0,3,3,7,1
65.0,2.0,15.0,2.0,2,0,3,2,1,1
100.0,3.0,5.0,2.0,2,1,3,5,5,1
58.0,2.0,15.0,1.0,2,1,1,5,5,1
132.0,3.0,6.0,3.0,3,1,0,1,3,1
63.0,2.0,15.0,2.0,2,2,1,4,7,1
90.0,3.0,25.0,2.0,2,2,2,3,3,1
55.0,2.0,15.0,1.0,2,2,2,5,5,1
135.0,3.0,35.0,3.0,5,2,2,1,3,1
35.0,1.0,5.0,1.0,2,2,3,6,4,1
57.0,2.0,9.0,2.0,2,2,1,7,3,1
59.2,2.0,23.0,1.0,2,1,1,6,3,1
62.0,2.0,7.0,2.0,2,2,2,3,7,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
160.0,2.0,45.0,2.0,2,2,3,3,3,1
73.6,2.0,20.0,2.0,2,1,2,6,4,1
70.0,1.0,7.0,1.0,2,1,2,7,3,1
89.0,3.0,11.0,2.0,2,2,2,2,4,1
54.0,2.0,15.0,1.0,2,1,1,5,5,1
81.0,2.0,25.0,2.0,2,2,3,7,0,1
440.0,1.0,1.0,1.0,2,0,0,0,3,1
60.0,2.0,15.0,2.0,2,0,1,5,5,1
115.0,2.0,35.0,3.0,3,2,2,1,3,1
83.0,2.0,35.0,2.0,2,2,0,1,3,1
75.0,2.0,15.0,2.0,2,2,2,5,5,1
80.0,3.0,15.0,2.0,2,2,3,2,1,1
68.0,2.0,15.0,2.0,2,1,1,5,5,1
70.0,2.0,15.0,2.0,2,1,3,3,7,1
68.0,2.0,15.0,2.0,2,0,1,5,5,1
82.0,2.0,15.0,2.0,2,1,1,0,1,1
85.0,2.0,25.0,2.0,2,2,3,1,0,1
53.0,1.0,15.0,1.0,2,2,2,7,3,1
78.0,2.0,8.0,2.0,2,2,3,2,5,1
78.0,2.0,27.0,2.0,2,1,0,3,7,1
56.0,2.0,18.0,2.0,2,0,1,7,5,1
97.0,2.0,19.0,2.0,2,2,3,3,7,1
83.0,3.0,24.0,2.0,2,0,1,5,5,1
63.0,2.0,15.0,2.0,2,1,1,5,5,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
60.45,2.0,18.0,2.0,2,1,1,6,4,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
66.0,2.0,15.0,2.0,2,0,1,2,5,1
60.0,2.0,15.0,2.0,2,0,1,5,5,1
53.0,2.0,15.0,1.0,2,0,1,5,2,1
65.0,2.0,15.0,2.0,2,1,3,4,7,1
61.4,2.0,15.0,2.0,2,2,1,3,6,1
35.79,1.0,2.0,1.0,0,2,3,7,3,1
54.0,2.0,15.0,1.0,2,1,1,5,5,1
71.0,2.0,15.0,2.0,2,2,3,2,2,1
50.0,1.0,15.0,1.0,2,2,1,5,5,1
67.0,2.0,15.0,2.0,2,0,1,5,5,1
84.3,3.0,25.0,2.0,2,2,3,3,3,1
73.0,2.0,15.0,2.0,2,0,1,5,2,1
32.0,1.0,15.0,1.0,0,2,1,5,5,1
71.0,2.0,15.0,2.0,2,0,1,5,5,1
290.0,5.0,45.0,5.0,5,2,2,1,7,1
55.0,2.0,25.0,1.0,2,0,3,7,0,1
80.0,3.0,25.0,2.0,3,2,3,7,0,1
30.0,1.0,15.0,1.0,2,1,1,5,5,1
31.0,1.0,15.0,1.0,2,0,1,5,5,1
122.0,2.0,35.0,2.0,2,2,0,1,3,1
68.0,2.0,15.0,2.0,2,1,1,5,2,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
75.0,2.0,15.0,2.0,2,2,1,5,2,1
33.0,1.0,15.0,1.0,4,0,1,2,5,1
82.0,2.0,15.0,2.0,2,1,3,7,3,1
66.0,2.0,15.0,2.0,2,2,1,5,5,1
78.0,2.0,25.0,2.0,2,1,2,6,7,1
70.0,2.0,15.0,2.0,2,2,3,4,7,1
71.0,2.0,18.0,2.0,2,1,1,3,7,1
33.0,1.0,15.0,1.0,2,0,1,7,3,1
69.0,2.0,26.0,2.0,2,0,3,2,1,1
40.0,2.0,15.0,1.0,0,0,1,5,5,1
35.0,2.0,15.0,2.0,0,2,1,5,5,1
73.0,2.0,10.0,2.0,2,1,2,5,5,1
70.0,2.0,12.0,2.0,2,2,3,6,4,1
48.0,1.0,17.0,1.0,2,2,1,5,5,1
48.0,1.0,15.0,1.0,2,0,1,5,5,1
75.0,3.0,5.0,2.0,2,1,3,4,7,1
99.0,2.0,35.0,2.0,2,2,0,1,3,1
65.0,2.0,15.0,2.0,2,1,1,5,5,1
72.0,2.0,19.0,2.0,2,1,1,7,1,1
43.2,1.0,17.0,1.0,2,1,1,3,7,1
106.0,3.0,15.0,2.0,2,2,3,6,4,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
60.45,2.0,18.0,2.0,2,1,1,6,4,1
97.6,3.0,6.0,2.0,2,2,2,1,3,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
54.0,2.0,15.0,1.0,2,2,1,5,2,1
63.0,2.0,15.0,1.0,2,2,3,5,5,1
200.0,4.0,15.0,4.0,3,2,1,5,5,1
49.0,1.0,15.0,1.0,2,0,1,5,5,1
62.0,2.0,2.0,1.0,2,0,3,2,5,1
140.0,4.0,12.0,3.0,2,2,0,7,3,1
82.0,3.0,15.0,2.0,2,1,1,4,7,1
69.0,2.0,18.0,2.0,2,0,1,5,2,1
60.0,2.0,15.0,2.0,2,0,2,5,5,1
53.0,1.0,5.0,1.0,2,1,3,4,6,1
65.0,2.0,15.0,2.0,2,0,1,5,5,1
70.12,2.0,25.0,2.0,2,2,2,1,3,1
85.0,2.0,35.0,2.0,2,0,0,4,6,1
34.0,1.0,15.0,1.0,2,2,3,5,5,1
48.0,2.0,15.0,1.0,2,2,2,5,5,1
70.0,2.0,25.0,2.0,2,2,2,1,3,1
57.0,2.0,15.0,1.0,2,0,1,1,5,1
35.0,1.0,5.0,1.0,2,2,3,7,3,1
60.0,2.0,15.0,2.0,2,0,2,5,5,1
57.0,1.0,25.0,1.0,2,1,1,6,3,1
64.0,2.0,15.0,2.0,2,2,1,1,0,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
56.0,2.0,5.0,1.0,2,2,3,1,2,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
82.0,2.0,15.0,2.0,2,2,1,5,5,1
80.6,3.0,25.0,2.0,2,2,3,3,4,1
55.0,2.0,6.0,1.0,2,1,3,3,7,1
36.5,2.0,15.0,1.0,2,2,1,5,5,1
40.0,1.0,15.0,1.0,2,2,3,5,5,1
69.0,2.0,15.0,2.0,2,2,3,2,1,1
59.0,2.0,15.0,1.0,2,1,1,5,5,1
91.0,3.0,25.0,2.0,2,1,2,7,4,1
40.0,1.0,15.0,1.0,0,1,3,5,5,1
36.01,1.0,15.0,1.0,2,0,1,5,5,1
63.0,2.0,10.0,2.0,2,2,1,7,3,1
50.0,2.0,15.0,2.0,2,0,1,5,5,1
51.0,1.0,15.0,1.0,2,1,1,5,5,1
42.0,2.0,15.0,1.0,0,0,1,5,5,1
69.0,2.0,15.0,2.0,2,0,1,1,1,1
40.0,2.0,15.0,2.0,0,2,1,5,5,1
50.0,2.0,12.0,2.0,2,2,2,3,7,1
67.0,2.0,15.0,1.0,2,1,3,3,7,1
45.0,2.0,15.0,1.0,2,1,1,5,5,1
73.0,2.0,15.0,2.0,2,2,1,5,5,1
64.0,2.0,15.0,2.0,2,2,1,1,0,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
54.0,2.0,15.0,1.0,2,2,1,5,2,1
25.0,1.0,15.0,1.0,2,0,1,5,5,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
56.0,2.0,15.0,1.0,2,2,1,7,5,1
42.0,1.0,15.0,1.0,2,0,1,5,5,1
56.0,3.0,25.0,4.0,5,2,2,0,3,1
67.12,3.0,8.0,2.0,2,1,1,3,7,1
40.0,1.0,15.0,1.0,0,0,1,5,5,1
62.0,2.0,15.0,2.0,2,0,1,5,5,1
100.0,3.0,25.0,2.0,2,1,1,3,4,1
55.0,2.0,15.0,1.0,2,1,1,5,5,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
59.0,2.0,15.0,2.0,2,1,2,5,5,1
35.0,1.0,15.0,1.0,0,0,1,5,5,1
68.0,2.0,25.0,2.0,2,1,2,3,3,1
325.6,5.0,15.0,4.0,3,0,1,5,5,1
74.0,2.0,30.0,2.0,2,2,2,7,5,1
72.0,2.0,20.0,2.0,2,2,2,7,5,1
55.0,2.0,15.0,2.0,2,2,1,5,5,1
53.0,1.0,15.0,1.0,2,0,1,1,0,1
46.1,1.0,15.0,1.0,2,1,1,5,5,1
52.0,1.0,15.0,1.0,2,2,1,5,5,1
75.0,2.0,15.0,2.0,2,2,1,5,2,1
70.12,2.0,5.0,2.0,2,2,2,1,0,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
63.0,2.0,15.0,2.0,2,1,1,5,5,1
56.0,1.0,15.0,1.0,2,1,1,5,5,1
91.0,3.0,25.0,2.0,2,1,1,7,3,1
74.0,3.0,16.0,2.0,2,0,3,3,5,1
70.0,2.0,15.0,2.0,2,0,3,5,5,1
55.5,2.0,10.0,2.0,2,2,2,7,0,1
73.55,2.0,11.0,2.0,2,0,1,6,4,1
81.5,2.0,16.0,2.0,2,2,3,2,7,1
57.0,2.0,15.0,2.0,2,1,1,5,1,1
75.0,2.0,25.0,1.0,2,1,2,1,3,1
32.0,1.0,2.0,1.0,2,0,3,5,5,1
85.0,3.0,12.0,2.0,2,1,0,1,3,1
53.8,1.0,12.0,1.0,2,0,3,5,5,1
70.0,2.0,15.0,2.0,2,0,1,5,7,1
66.0,2.0,4.0,2.0,2,2,1,6,3,1
65.0,2.0,8.0,2.0,2,1,1,3,7,1
99.0,2.0,11.0,2.0,2,1,0,1,3,1
60.0,2.0,25.0,1.0,2,1,2,1,3,1
70.0,2.0,15.0,2.0,2,2,1,5,5,1
80.0,3.0,15.0,2.0,2,2,2,5,5,1
28.0,1.0,15.0,1.0,2,0,1,5,5,1
75.0,2.0,15.0,2.0,2,2,1,5,2,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
194.0,3.0,45.0,3.0,5,2,2,1,3,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
74.0,2.0,19.0,2.0,2,1,2,6,4,1
69.0,2.0,25.0,2.0,2,2,2,6,4,1
75.0,2.0,15.0,2.0,2,2,3,5,5,1
74.0,2.0,35.0,2.0,2,2,0,1,3,1
57.0,2.0,23.0,2.0,2,2,1,5,5,1
58.0,2.0,12.0,1.0,2,0,1,6,4,1
56.0,2.0,15.0,2.0,2,0,2,5,7,1
57.0,2.0,23.0,2.0,2,2,1,5,5,1
54.5,1.0,1.0,1.0,2,2,3,5,5,1
117.0,3.0,45.0,2.0,0,2,3,1,3,1
75.0,2.0,15.0,2.0,2,0,1,5,5,1
53.0,2.0,15.0,1.0,2,2,3,5,5,1
72.17,2.0,23.0,2.0,2,1,3,2,1,1
70.0,2.0,15.0,2.0,2,2,1,5,2,1
51.8,2.0,3.0,1.0,2,2,0,0,0,1
68.0,2.0,15.0,2.0,2,0,1,5,5,1
66.66,2.0,14.0,2.0,2,1,1,1,0,1
65.0,2.0,15.0,2.0,2,0,1,5,5,1
71.0,2.0,15.0,2.0,2,2,3,0,1,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
70.0,1.0,7.0,1.0,2,1,2,7,3,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
62.0,2.0,7.0,2.0,2,2,2,3,7,1
69.0,2.0,9.0,2.0,2,2,3,5,2,1
80.0,3.0,15.0,2.0,2,1,1,7,3,1
47.0,1.0,15.0,1.0,2,1,1,5,5,1
109.0,3.0,35.0,2.0,2,2,0,1,3,1
60.0,2.0,3.0,1.0,2,2,1,5,5,1
67.0,2.0,15.0,2.0,2,0,1,5,2,1
62.0,2.0,15.0,2.0,2,0,1,5,5,1
46.5,1.0,15.0,1.0,2,1,1,5,5,1
67.0,2.0,15.0,2.0,2,1,1,5,5,1
80.0,3.0,8.0,2.0,2,1,2,3,7,1
83.0,2.0,25.0,2.0,2,2,3,6,4,1
53.0,1.0,16.0,1.0,2,2,3,5,2,1
68.0,2.0,15.0,1.0,2,1,1,5,5,1
55.0,1.0,15.0,1.0,2,2,1,5,5,1
71.0,2.0,25.0,2.0,2,1,2,1,3,1
75.0,2.0,15.0,2.0,2,1,1,2,1,1
85.0,2.0,12.0,2.0,2,1,1,3,7,1
35.0,1.0,15.0,1.0,2,1,1,5,7,1
53.39,1.0,4.0,2.0,2,2,1,5,7,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
160.0,2.0,45.0,2.0,2,2,3,3,3,1
83.6,3.0,3.0,2.0,2,1,2,1,6,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
63.0,2.0,15.0,1.0,2,2,1,5,5,1
40.0,1.0,15.0,1.0,2,2,3,5,5,1
60.0,2.0,15.0,1.0,2,0,1,5,5,1
67.7,2.0,18.0,2.0,2,0,1,5,5,1
64.0,2.0,15.0,2.0,2,2,3,7,5,1
67.3,2.0,15.0,2.0,2,0,3,2,1,1
34.0,1.0,9.0,1.0,2,2,1,5,5,1
60.5,2.0,15.0,2.0,2,0,1,5,5,1
60.0,2.0,15.0,2.0,2,2,2,5,5,1
40.0,1.0,15.0,2.0,2,2,1,5,5,1
73.0,2.0,35.0,1.0,2,2,2,6,3,1
92.0,3.0,5.0,2.0,2,1,3,4,7,1
143.5,3.0,35.0,3.0,3,2,0,1,3,1
36.0,1.0,15.0,1.0,2,1,1,5,5,1
60.0,2.0,15.0,2.0,2,0,1,5,5,1
39.0,1.0,15.0,1.0,2,1,1,6,5,1
72.25,2.0,15.0,2.0,2,0,1,5,5,1
32.0,2.0,15.0,1.0,0,2,3,5,5,1
50.0,1.0,14.0,1.0,2,1,2,3,4,1
68.0,2.0,15.0,2.0,2,2,1,5,5,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
61.0,2.0,25.0,2.0,2,1,3,4,7,1
56.0,2.0,15.0,1.0,2,0,1,5,5,1
59.0,2.0,15.0,1.0,2,1,1,5,5,1
119.25,3.0,5.0,2.0,2,2,3,4,7,1
68.0,2.0,3.0,2.0,2,2,1,6,4,1
75.0,2.0,35.0,2.0,2,1,2,4,6,1
62.5,2.0,15.0,2.0,2,0,1,5,5,1
87.0,3.0,25.0,2.0,2,1,2,3,3,1
78.0,3.0,15.0,2.0,2,0,1,5,5,1
72.0,2.0,5.0,2.0,2,1,3,4,7,1
140.0,3.0,6.0,2.0,2,2,2,1,3,1
40.0,1.0,15.0,1.0,2,0,1,5,5,1
47.0,1.0,15.0,1.0,2,1,1,5,5,1
82.0,2.0,10.0,2.0,4,1,0,5,2,1
78.0,2.0,10.0,2.0,2,1,2,3,3,1
74.0,2.0,15.0,2.0,2,0,1,5,5,1
57.0,2.0,15.0,2.0,2,0,1,5,5,1
94.0,3.0,25.0,2.0,2,1,2,1,3,1
68.0,2.0,15.0,2.0,2,2,1,5,5,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
97.6,3.0,6.0,2.0,2,2,2,1,3,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
